Timestamp,Name,Best Fitness,Network Structure,Connection Count
2024-07-15 18:25:48,Gen_3,403.2133492016898,"[10, 1, 3]",31,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.18508438222089985,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.23929478032125662,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.7866204819240384,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM1SR4HDR0GRMTKRX0,0.3289359026579935,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.05594413754238725,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.8883768056833041,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.7962469360714621,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.6789700751743291,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.012334191947399181,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.15517913292533686,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,0.797082087864127,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.588548849953582,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM1SR4HDR0GRMTKRX0,0.004135826585932589,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQMWYXHN3VWHGV0SDCT,0.7860796510792426,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.603304197741318,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.737941562535252,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.06308051243673159,1,01J2VF9FN7F8VVNJN8V6KR2HMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.3775147954900342,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQMWYXHN3VWHGV0SDCT,0.28195116965089695,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.5116248390238958,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.2601562933444489,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.5684918363539955,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM1SR4HDR0GRMTKRX0,0.5480343884517956,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQMWYXHN3VWHGV0SDCT,0.4213326781628892,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.46925937770913073,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6815690839378448,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.157308074785873,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.879356854107987,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM1SR4HDR0GRMTKRX0,0.41907052010847634,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQMWYXHN3VWHGV0SDCT,0.7511272612458202,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.3129204301062747,1
2024-07-15 19:34:45,Gen_13,348.1154311589646,"[10, 1, 3]",33,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.5066796760136294,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQMWYXHN3VWHGV0SDCT,0.6582617841517134,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.6731620400042825,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM1SR4HDR0GRMTKRX0,0.6375564861626104,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.9745424263584875,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.5398586944159487,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.043209569997166575,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQMWYXHN3VWHGV0SDCT,0.3614549850444484,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.9821788757334793,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.823116578674232,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.9926290526230619,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,-1.0,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.06066509022603765,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.9447452432255782,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM1SR4HDR0GRMTKRX0,0.2554135184415681,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQMWYXHN3VWHGV0SDCT,0.7638149355540298,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.8325888608482221,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.01628391434896731,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5218883366405368,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.11513620272177195,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.8294884179173031,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.3938303466485338,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.734477302033697,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.30210948121745607,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.5802424656389138,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6084474039361449,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQMWYXHN3VWHGV0SDCT,0.32475170412081644,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.9271430236357696,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM1SR4HDR0GRMTKRX0,0.3430544304306504,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.06028025459866207,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VJ8N9GK86SFP8RCTD9EGPG,0.9060398376936155,1,01J2VJ8N9GK86SFP8RCTD9EGPG,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.3997178311994817,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VJ8N9GK86SFP8RCTD9EGPG,-0.6298464590508182,1
2024-07-15 19:48:39,Gen_15,496.41119856058833,"[10, 3, 3]",37,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6449939148327669,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQMWYXHN3VWHGV0SDCT,0.6804063652655123,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.21219043377069513,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM1SR4HDR0GRMTKRX0,0.9232491021200917,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQMWYXHN3VWHGV0SDCT,0.4215293624278187,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.46019586495570286,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.23820000002979408,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.21795912631716183,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.4846976367676672,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.09778079281546087,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,0.22341704048961586,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.4232680287776407,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.16386378947645922,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM1SR4HDR0GRMTKRX0,0.04855889447259901,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQMWYXHN3VWHGV0SDCT,0.8343514567450525,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.5903188816679893,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM1SR4HDR0GRMTKRX0,0.05324627331198325,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5789266240114154,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.7743542140107524,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.465666797947453,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.8720403729075256,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.0736735525876987,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.5688999868916227,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6862715896637847,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.22481991989774686,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.2924352118224331,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM1SR4HDR0GRMTKRX0,-1.0,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.13901026144962222,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.07496463247574736,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQMWYXHN3VWHGV0SDCT,0.16351866915987762,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VH1RRVYP6ASKNF8RWYV755,-0.24498984004246466,1,01J2VH1RRVYP6ASKNF8RWYV755,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5816061892297618,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VH1RRVYP6ASKNF8RWYV755,-0.9372961556426715,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VK42805SKDPKTEEB26465D,-0.9711677123079419,1,01J2VK42805SKDPKTEEB26465D,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.5185322078027769,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VKY7Q1EBTD8NA3XJ01HH31,1.0,1,01J2VKY7Q1EBTD8NA3XJ01HH31,01J2VEJHQM1SR4HDR0GRMTKRX0,0.6385658159597144,1
2024-07-15 19:56:44,Gen_16,424.9348259912133,"[10, 4, 3]",37,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.7002122556036285,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQMWYXHN3VWHGV0SDCT,0.6804063652655123,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.2170504741897455,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM1SR4HDR0GRMTKRX0,0.9550130505542629,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQMWYXHN3VWHGV0SDCT,0.4215293624278187,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.46019586495570286,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.28549346293863315,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.29423570189145926,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.4846976367676672,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.05746920777032896,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,0.22341704048961586,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.12211681369207117,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.25988131642480217,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM1SR4HDR0GRMTKRX0,0.05449327863985076,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQMWYXHN3VWHGV0SDCT,0.9251297460122527,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.6633431897726032,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM1SR4HDR0GRMTKRX0,0.14795764886232254,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5293875376665184,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.7406640567681239,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.465666797947453,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.8711478567938551,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.0042305439907409925,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.7242111518940857,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.774781312029341,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.300533359615272,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.2924352118224331,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM1SR4HDR0GRMTKRX0,-1.0,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.1111701913244067,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.07496463247574736,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQMWYXHN3VWHGV0SDCT,0.15434068194862527,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VH1RRVYP6ASKNF8RWYV755,-0.31639933510526763,1,01J2VH1RRVYP6ASKNF8RWYV755,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5604293377986913,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VH1RRVYP6ASKNF8RWYV755,-0.9007911602972166,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VK42805SKDPKTEEB26465D,-0.8719658792327922,1,01J2VK42805SKDPKTEEB26465D,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.4292513884743946,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VKY7Q1EBTD8NA3XJ01HH31,1.0,1,01J2VKY7Q1EBTD8NA3XJ01HH31,01J2VEJHQM1SR4HDR0GRMTKRX0,0.6385658159597144,1
2024-07-15 20:04:55,Gen_17,412.6529806824848,"[10, 3, 3]",35,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6616289475836042,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQMWYXHN3VWHGV0SDCT,0.6965467789048918,1,01J2VEJHQMP86X6NZ908E7D8Y2,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.853049870779075,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.9847398440587949,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQMWYXHN3VWHGV0SDCT,0.8607131695742459,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.044198407604405826,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.9352804931447313,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQMWYXHN3VWHGV0SDCT,0.3716531804901642,0,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.2031275996637133,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.6114093010445768,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,0.7574468874877361,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.818606668164848,1,01J2VEJHQM9FFYPAVH3PJSP11P,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.09177510316541859,1,01J2VEVZ6WVY2EH3KTBJJAKQ6X,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.5930519907278881,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM1SR4HDR0GRMTKRX0,0.3743028222681347,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.20192172748399462,1,01J2VEJHQMDKGCF2MGG4QDWEB9,01J2VEJHQM7P2W9F3QS9Z7VZS4,1.0,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM1SR4HDR0GRMTKRX0,0.27458421814189493,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.25445044279522305,1,01J2VEJHQM9HAX8KD2DBH5VSH6,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.3882287919715136,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM1SR4HDR0GRMTKRX0,0.40587200146445856,1,01J2VEJHQM15YCPRG0F9A64JVJ,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.7761928257079136,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQMWYXHN3VWHGV0SDCT,0.545262797597204,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VEJHQM7P2W9F3QS9Z7VZS4,0.764998811904294,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM1SR4HDR0GRMTKRX0,0.7987507427311407,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQMWYXHN3VWHGV0SDCT,0.15393568404898691,1,01J2VEJHQM6MD01HBJ79A57Q0A,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.5081756593403766,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM1SR4HDR0GRMTKRX0,0.6926310841472534,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQMWYXHN3VWHGV0SDCT,-0.910906277307662,1,01J2VEJHQMGJGDRJGTPWEAGRJW,01J2VEJHQM7P2W9F3QS9Z7VZS4,-0.22645686677936772,1,01J2VEJHQMWKGDPQ1R3M7QA6MX,01J2VHECD2HV3Z2KY2CZVPF7T9,-0.8680989022213583,1,01J2VHECD2HV3Z2KY2CZVPF7T9,01J2VEJHQM1SR4HDR0GRMTKRX0,-0.11541410582445429,1,01J2VEJHQMNWB30ED6C4QXPBMT,01J2VEVZ6WVY2EH3KTBJJAKQ6X,-0.8332975840845973,1,01J2VEJHQM4CYMJRTJD1RQDMSN,01J2VN6FR8AHT3JK2VE9GY63H4,1.0,1,01J2VN6FR8AHT3JK2VE9GY63H4,01J2VEJHQMWYXHN3VWHGV0SDCT,0.3716531804901642,1
